frame,sim_time,x,y,z,yaw,pitch,roll,speed_mps,throttle,brake,steer,gear,acc_x,acc_y,acc_z,gnss_lat,gnss_lon,gnss_alt,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_compass
4175,0.0,335.02398681640625,305.8798522949219,-0.0013660620898008347,93.19377899169922,-0.3022836744785309,0.017080379649996758,1.0709766490335235,0.0,1.0,-0.022921122610569,1,0.3737024962902069,-9.389579772949219,0.012743568047881126,0.002754699412464155,0.00300686729711475,2.7985949516296387,-9.642828941345215,0.06155586242675781,9.74068832397461,0.00505675096064806,0.007995572872459888,-0.006090834736824036,3.1973347663879395
4176,0.05,335.0223388671875,305.9194641113281,-0.0011367225088179111,93.18087768554688,-0.3194001317024231,0.0029644279275089502,0.6165282845226592,0.0,1.0,-0.02256215550005436,1,0.3491627871990204,-9.082395553588867,0.008352089673280716,0.002756865489140352,0.002996474531633944,2.7988195419311523,-9.427717208862305,0.19991588592529297,9.7317476272583,0.004832009319216013,0.004616729449480772,-0.0034696811344474554,3.197108507156372
4177,0.1,335.0216369628906,305.93756103515625,-0.0009887885535135865,93.17503356933594,-0.3265035152435303,-0.009979255497455597,0.2054970103361414,0.0,1.0,-0.022376297041773796,1,0.30530306696891785,-8.21540355682373,0.004267501644790173,0.002750083508033664,0.003001474597323066,2.7989656925201416,-8.863120079040527,0.10967826843261719,9.728303909301758,0.0042789652943611145,0.0009737303480505943,-0.001160328509286046,3.197007417678833
4178,0.15000000000000002,335.0216369628906,305.939453125,-0.0009543037158437073,93.17430114746094,-0.32119646668434143,-0.0208129920065403,0.0029719855417073017,0.0,1.0,-0.02229161746799946,1,0.13551878929138184,-4.114419460296631,0.000792692881077528,0.002744101476639115,0.0030199600314925242,2.799001455307007,-6.778172969818115,0.12602853775024414,9.727812767028809,0.003333925735205412,-0.004750629421323538,1.7628917703405023e-05,3.196993589401245
4179,0.2,335.0216369628906,305.93975830078125,-0.0011207771021872759,93.17431640625,-0.29519394040107727,-0.028259269893169403,0.002479819813644414,0.0,1.0,-0.022308703511953354,1,-0.015032575465738773,-0.012152213603258133,-0.0019359588623046875,0.0027675887935541188,0.003006223450190836,2.7988414764404297,-1.0957460403442383,0.11286306381225586,9.726304054260254,0.00210370309650898,-0.01166960783302784,8.115792297758162e-06,3.196993589401245
4180,0.25,335.02154541015625,305.9401550292969,-0.0014480018289759755,93.17430877685547,-0.2531746029853821,-0.03228757157921791,0.002155697268917099,0.0,1.0,-0.022319085896015167,1,-0.014422867447137833,-0.008800582960247993,-0.003922081086784601,0.002734703679852129,0.0030239569805774794,2.7985241413116455,-0.30822211503982544,0.10032010078430176,9.74563217163086,0.0009623859077692032,-0.016359448432922363,3.174227458657697e-07,3.196993589401245
4181,0.30000000000000004,335.0215148925781,305.940673828125,-0.0018801307305693626,93.17430114746094,-0.20141543447971344,-0.0332946702837944,0.00199719903660969,0.0,1.0,-0.0223494004458189,1,-0.012693729251623154,-0.005514589138329029,-0.005212591495364904,0.002741666000052142,0.0030079302896550302,2.7981021404266357,-0.19298456609249115,0.03450500965118408,9.767489433288574,-2.8001144528388977e-05,-0.018940605223178864,-4.715151590062305e-06,3.1969945430755615
4182,0.35000000000000003,335.021484375,305.94122314453125,-0.0023653602693229914,93.17420959472656,-0.14553765952587128,-0.03179931640625,0.0019364074259455417,0.0,1.0,-0.022340746596455574,1,-0.010475126095116138,-0.0024014338850975037,-0.00583572406321764,0.0027502916722829634,0.003009617945108851,2.7976250648498535,-0.08144822716712952,0.06866253912448883,9.787835121154785,-0.0008273720741271973,-0.019653623923659325,-6.917300197528675e-06,3.1969923973083496
4183,0.4,335.021484375,305.9417724609375,-0.0028579900972545147,93.17417907714844,-0.09036339819431305,-0.028350830078125,0.0018949525815782594,0.0,1.0,-0.022340746596455574,1,-0.008059296756982803,0.0004054955206811428,-0.005954360589385033,0.0027548598401297497,0.003027169633937983,2.797137975692749,-0.00437309592962265,0.024267729371786118,9.80593204498291,-0.001415761187672615,-0.01881868951022625,-6.862723239464685e-06,3.1969923973083496
4184,0.45,335.0215148925781,305.9422912597656,-0.003321475815027952,93.17416381835938,-0.039676565676927567,-0.023620598018169403,0.001825384718920446,0.0,1.0,-0.022334683686494827,1,-0.005648810416460037,0.002762794028967619,-0.005565834231674671,0.002740278000307826,0.0030080409767105913,2.796677589416504,0.053661637008190155,0.01071101799607277,9.820661544799805,-0.0017919987440109253,-0.016800323501229286,-5.369044629333075e-06,3.196991443634033
4185,0.5,335.02154541015625,305.94268798828125,-0.003728198818862438,93.17413330078125,0.0037361131981015205,-0.01812744140625,0.0017105679967604325,0.0,1.0,-0.02232429012656212,1,-0.00338347046636045,0.004550497978925705,-0.004856300540268421,0.00275807489574211,0.0030157854098789285,2.796271562576294,0.11213347315788269,0.026973828673362732,9.831860542297363,-0.0019701607525348663,-0.013975370675325394,-3.2987188660627e-06,3.196991443634033
4186,0.55,335.0216064453125,305.9429931640625,-0.004060306586325169,93.17411804199219,0.03820807486772537,-0.012451171875,0.001554612357679861,0.0,1.0,-0.02230955846607685,1,-0.0013526459224522114,0.005698378663510084,-0.00388679513707757,0.0027632795236658485,0.0030127133407522808,2.7959389686584473,0.14690029621124268,0.004370972514152527,9.839200973510742,-0.0019764257594943047,-0.010706223547458649,-1.286628503294196e-06,3.196991443634033
4187,0.6000000000000001,335.0216369628906,305.94329833984375,-0.004308643285185099,93.17413330078125,0.06304947286844254,-0.0067749046720564365,0.0007470678560414954,0.0,1.0,-0.022302618250250816,1,0.02207610011100769,0.007250526919960976,-0.0028158186469227076,0.002745314930202273,0.003012947227113675,2.795689344406128,0.1805707812309265,-0.008249148726463318,9.843011856079102,-0.0019039860926568508,-0.007316887844353914,3.2465866297570756e-06,3.1969923973083496
4188,0.65,335.0216979980469,305.9434814453125,-0.00447160704061389,93.17413330078125,0.07838324457406998,-0.0017700177850201726,0.0005429146325863529,0.0,1.0,-0.022306082770228386,1,-6.198781193234026e-05,0.006032353732734919,-0.0017822266090661287,0.0027533948235081815,0.003014885073213091,2.795525550842285,0.16268347203731537,-0.017986148595809937,9.844084739685059,-0.0016430877149105072,-0.004076426848769188,1.6553117347939406e-06,3.1969923973083496
4189,0.7000000000000001,335.0217590332031,305.94354248046875,-0.004554919898509979,93.17413330078125,0.08499486744403839,0.0023950107861310244,0.0004358625383242879,0.0,1.0,-0.022287866100668907,1,7.152993930503726e-07,0.005445636808872223,-0.0007741927402094007,0.002742294072453502,0.003025922299166304,2.7954418659210205,0.14495417475700378,0.002375081181526184,9.841827392578125,-0.001314828870818019,-0.001189004979096353,6.199156814545859e-07,3.1969923973083496
4190,0.75,335.02178955078125,305.94354248046875,-0.00456796633079648,93.17413330078125,0.08416841924190521,0.00554860383272171,0.00043335682680736956,0.0,1.0,-0.022286998108029366,1,5.280831828713417e-05,0.004540783353149891,5.1879906095564365e-05,0.0027456711322784376,0.0029996251701042663,2.795428991317749,0.12373023480176926,-0.017028190195560455,9.838265419006348,-0.0009564077481627464,0.0012072940589860082,1.3216777006164193e-08,3.1969923973083496
4191,0.8,335.02178955078125,305.9435119628906,-0.004548816476017237,93.17413330078125,0.0812382623553276,0.006486501544713974,9.878392424330363e-05,0.0,1.0,-0.022276578471064568,1,0.0006537891458719969,-0.00043532243580557406,0.00762329064309597,0.002750038128965266,0.0029981578349259387,2.7954483032226562,0.04166652262210846,-0.04271179437637329,9.822680473327637,4.667113535106182e-05,0.0009520958410575986,1.8016748981608544e-08,3.1969923973083496
4192,0.8500000000000001,335.02178955078125,305.9434509277344,-0.004495410714298487,93.17414093017578,0.07526185363531113,0.006090099457651377,0.00027480166062918967,0.0,1.0,-0.022273970767855644,1,-5.352670996217057e-05,0.0034187124110758305,-0.0008747100364416838,0.00273889210801493,0.0030120734652735273,2.795501947402954,0.07225843518972397,-0.014351103454828262,9.82374095916748,0.0001939621288329363,0.002767728641629219,-3.690408902912168e-07,3.196991443634033
4193,0.9,335.02178955078125,305.9433288574219,-0.004403018858283758,93.17413330078125,0.06505072116851807,0.005344786215573549,0.0003949916041702345,0.0,1.0,-0.02228178270161152,1,-4.0609025745652616e-05,0.002333938144147396,-0.0005821228842251003,0.002735400696177795,0.0030145316797268638,2.7955949306488037,0.06107895076274872,-0.0036851242184638977,9.825718879699707,0.00029875850304961205,0.004021228291094303,-6.851732905488461e-07,3.1969923973083496
4194,0.9500000000000001,335.02178955078125,305.94317626953125,-0.004286670591682196,93.17413330078125,0.0521826408803463,0.004370979033410549,0.00046107207158067203,0.0,1.0,-0.022273970767855644,1,-2.3259917725226842e-05,0.001295591937378049,-0.000273704354185611,0.002765549716288827,0.0030052458891157716,2.7957119941711426,0.04888177290558815,-0.002963937819004059,9.819412231445312,0.00036206189543008804,0.004734673537313938,-9.275617003368097e-07,3.196991443634033
4195,1.0,335.02178955078125,305.9429931640625,-0.004158878233283758,93.17413330078125,0.03811928257346153,0.0032818582840263844,0.0004797003425624615,0.0,1.0,-0.02228178270161152,1,-7.07263097865507e-06,0.0003768870374187827,-3.337860107421875e-05,0.0027584963995839025,0.002989897006499855,2.7958405017852783,0.015960728749632835,-0.011100541800260544,9.814678192138672,0.0003877137787640095,0.004964401479810476,-1.087075361283496e-06,3.1969923973083496
4196,1.05,335.02178955078125,305.9428405761719,-0.004031696356832981,93.17413330078125,0.024117397144436836,0.002176582580432296,0.0004589827347253227,0.0,1.0,-0.022286122664809227,1,4.862740752287209e-06,-0.00037626654375344515,0.00019874569261446595,0.0027364694149485166,0.0030029572030791847,2.7959680557250977,0.014667505398392677,0.009058297611773014,9.80960464477539,0.00038089416921138763,0.004790399689227343,-1.153402195086528e-06,3.1969923973083496
4197,1.1,335.02178955078125,305.94268798828125,-0.003913517110049725,93.17413330078125,0.011167358607053757,0.0011354497401043773,0.0004094182184023859,0.0,1.0,-0.022284388542175293,1,1.3993840184411965e-05,-0.0009430391946807504,0.00031414019758813083,0.0027353120644989966,0.003005210463469912,2.796086311340332,-0.008073335513472557,0.00035937316715717316,9.806330680847168,0.0003488627262413502,0.00430565420538187,-1.1252689091634238e-06,3.196991443634033
4198,1.1500000000000001,335.0217590332031,305.94256591796875,-0.0038115119095891714,93.17413330078125,0.0,0.000218696310184896,0.00034047664029031375,0.0,1.0,-0.02227223664522171,1,2.0534280338324606e-05,-0.0013219751417636871,0.00039882666897028685,0.002741092183119277,0.0030115962891834724,2.7961883544921875,-0.039938636124134064,0.002177409827709198,9.803438186645508,0.0002987401094287634,0.00360722653567791,-1.012521238408226e-06,3.196991443634033
4199,1.2000000000000002,335.0217590332031,305.94244384765625,-0.003729648422449827,93.17413330078125,-0.008940717205405235,-0.0005187987699173391,0.0002611059594336726,0.0,1.0,-0.02228178270161152,1,2.3799939299351536e-05,-0.0015271949814632535,0.0004417419550009072,0.0027559005512536117,0.0029899311671208934,2.7962703704833984,-0.021499045193195343,0.001196170225739479,9.802105903625488,0.00023746490478515625,0.0027879385743290186,-8.348514484168845e-07,3.196991443634033
4200,1.25,335.0217590332031,305.9423828125,-0.0036697578616440296,93.17413330078125,-0.015477207489311695,-0.0010986332781612873,0.00017927982992859776,0.0,1.0,-0.022286122664809227,1,2.393461181782186e-05,-0.0015814192593097687,0.0004318237188272178,0.0027430618579314925,0.003036945936855132,2.796330213546753,-0.0425853431224823,0.0024027638137340546,9.801005363464355,0.0001713479869067669,0.0019309670897200704,-6.182971787893621e-07,3.196991443634033
4201,1.3,335.0217590332031,305.94232177734375,-0.003631763393059373,93.17413330078125,-0.019561661407351494,-0.0014648438664153218,0.00010142592689244286,0.0,1.0,-0.022284388542175293,1,2.3262058675754815e-05,-0.0015126883517950773,0.00038642878644168377,0.002745368734149959,0.003006521670612801,2.796367645263672,-0.04328489676117897,0.00246540829539299,9.801079750061035,0.00010630302131175995,0.0011056697694584727,-3.8737249496989534e-07,3.196991443634033
4202,1.35,335.0217590332031,305.9422912597656,-0.00361429201439023,93.17413330078125,-0.021426301449537277,-0.0016784656327217817,3.277934979411286e-05,0.0,1.0,-0.022290466353297234,1,2.07376779144397e-05,-0.0013510496355593204,0.0003448486386332661,0.0027418445786870278,0.0030076394532848193,2.7963855266571045,-0.04471113532781601,-0.01746733859181404,9.802094459533691,4.67121135443449e-05,0.0003654522297438234,-1.673063678708786e-07,3.1969923973083496
4203,1.4000000000000001,335.0217590332031,305.9422912597656,-0.00361429201439023,93.17413330078125,-0.021426301449537277,-0.0016784656327217817,0.0,0.0,1.0,-0.02228873036801815,1,9.683764801593497e-06,-0.0006542671471834183,-4.0435788832837716e-05,0.0027469060615394254,0.0030089991720792662,2.7963855266571045,-0.02252727933228016,0.02136390656232834,9.802882194519043,0.0,0.0,0.0,3.1969923973083496
4204,1.4500000000000002,335.0217590332031,305.94232177734375,-0.00362192140892148,93.17413330078125,-0.02053837850689888,-0.0016479491023346782,5.192455908623341e-05,0.0,1.0,-0.02228873036801815,1,7.670624654565472e-06,-0.0010031878482550383,0.00026836394681595266,0.0027678618805800997,0.0030095112262365628,2.7963778972625732,-0.0035154148936271667,0.00028206908609718084,9.806952476501465,-4.189263563603163e-05,-0.0005443368572741747,1.1620225137676243e-07,3.1969923973083496
4205,1.5,335.0217590332031,305.94232177734375,-0.0036425208672881126,93.17413330078125,-0.01827758550643921,-0.0014648438664153218,8.853848311214016e-05,0.0,1.0,-0.02228873036801815,1,1.3084226338833105e-05,-0.0007105342810973525,0.0001770019589457661,0.0027462125439252664,0.002995246641189176,2.7963573932647705,-0.0430668368935585,0.00246550515294075,9.804830551147461,-7.260683923959732e-05,-0.0009344161953777075,2.4066028458946676e-07,3.196991443634033
4206,1.55,335.0217590332031,305.9423828125,-0.0036710547283291817,93.17413330078125,-0.015163019299507141,-0.0012207028921693563,0.00011148633723978247,0.0,1.0,-0.02228873036801815,1,8.533459549653344e-06,-0.0004471790452953428,0.00010356900020269677,0.0027566506555188473,0.0030146141784819468,2.7963290214538574,-0.011473303660750389,0.020731963217258453,9.806872367858887,-9.220058564096689e-05,-0.0011793982703238726,3.2013187478696636e-07,3.196991443634033
4207,1.6,335.0217590332031,305.9424133300781,-0.0037037848960608244,93.17413330078125,-0.011563509702682495,-0.000946044921875,0.00012171217788692083,0.0,1.0,-0.02228265441954136,1,5.232473085925449e-06,-0.00020349107217043638,2.8991707949899137e-05,0.002756071849742939,0.0030035791351104234,2.7962961196899414,-0.0030873585492372513,-0.019807370379567146,9.808125495910645,-0.00010151066817343235,-0.0012903717579320073,3.583351713132288e-07,3.196991443634033
4208,1.6500000000000001,335.0217590332031,305.9424743652344,-0.003737659426406026,93.17413330078125,-0.007841057144105434,-0.0006713870679959655,0.00012100351304695496,0.0,1.0,-0.0222783125936985,1,6.568438948306721e-07,6.557384040206671e-06,-3.376007953193039e-05,0.002743505774194668,0.003010283555993773,2.79626202583313,-0.0013428027741611004,0.00011494813952594995,9.809609413146973,-0.00010200659744441509,-0.001286165090277791,3.6168697192806576e-07,3.196991443634033
4209,1.7000000000000002,335.0217590332031,305.9425048828125,-0.0037702368572354317,93.17413330078125,-0.004303019028156996,-0.0003662109375,0.00011193337938903988,0.0,1.0,-0.022280048578977585,1,-1.4249167179514188e-06,0.000175176392076537,-4.76837158203125e-05,0.002759900475095119,0.003015323806266028,2.796229839324951,-0.010721453465521336,0.0006164135411381721,9.81070327758789,-9.505974594503641e-05,-0.0011899742530658841,3.371139030150516e-07,3.196991443634033
4210,1.75,335.0217590332031,305.94256591796875,-0.0037989995907992125,93.17413330078125,-0.0011611321242526174,-0.00012207029067212716,9.660549074937366e-05,0.0,1.0,-0.022286122664809227,1,-3.5207494875066914e-06,0.0002977605618070811,-7.305145118152723e-05,0.002734420505194753,0.0030190884658616427,2.796200752258301,0.01977073773741722,-0.0010865125805139542,9.811250686645508,-8.284056093543768e-05,-0.001027207588776946,2.940365675385692e-07,3.196991443634033
4211,1.8,335.0217590332031,305.94256591796875,-0.0038227271288633347,93.17413330078125,0.001434339676052332,8.869526936905459e-05,7.719097030981017e-05,0.0,1.0,-0.0222783125936985,1,-5.736001185141504e-06,0.00037506004446186125,-0.00010223386198049411,0.0027495163396200188,0.003006686092702948,2.796177387237549,-0.00973901804536581,0.0005385177209973335,9.81226634979248,-6.73484755679965e-05,-0.0008227125508710742,2.390134739016503e-07,3.196991443634033
4212,1.85,335.0217590332031,305.94256591796875,-0.00382684706710279,93.17413330078125,0.0018783019622787833,0.00012562134361360222,1.1030616717884835e-06,0.0,1.0,-0.022280048578977585,1,-2.4059434508671984e-05,0.0015303132822737098,-0.0003293991321697831,0.0027648449890966,0.0030070892594260645,2.796173095703125,0.04026048257946968,-0.0022363588213920593,9.817654609680176,6.388545443769544e-07,1.058018551702844e-05,1.6244349199112662e-09,3.196991443634033
4213,1.9000000000000001,335.0217590332031,305.94256591796875,-0.00382684706710279,93.17413330078125,0.0018783019622787833,0.00012562134361360222,5.522120408815165e-06,0.0,1.0,-0.022280048578977585,1,-2.465222223690944e-06,8.22784859337844e-05,-3.223419116693549e-05,0.0027352880192756126,0.0030147183801994093,2.796173095703125,0.010306311771273613,-0.0005752192810177803,9.811718940734863,3.327666490804404e-06,5.543692168430425e-05,-1.1286567236368228e-08,3.196991443634033
4214,1.9500000000000002,335.0217590332031,305.94256591796875,-0.003823795123025775,93.17413330078125,0.0015504529001191258,0.0001050872087944299,8.838596244766587e-06,0.0,1.0,-0.022280048578977585,1,-7.810656370565994e-07,5.853714537806809e-05,-3.185272362316027e-05,0.0027412908439647513,0.0030226070225574217,2.7961761951446533,0.010250155813992023,-0.0005717035382986069,9.811250686645508,5.597983545158058e-06,8.737308235140517e-05,-2.091408646265336e-08,3.196991443634033
4215,2.0,335.0217590332031,305.94256591796875,-0.0038212775252759457,93.17413330078125,0.001263584941625595,8.684488420840353e-05,1.0650265467023018e-05,0.0,1.0,-0.022280048578977585,1,-1.0102794476551935e-06,3.4934164432343096e-05,-1.049041202350054e-05,0.0027523512115341224,0.0030227211295816955,2.7961785793304443,0.00021634006407111883,-1.486883411416784e-05,9.809687614440918,6.8226654548197985e-06,0.00010651016054907814,-2.7175966366144166e-08,3.196991443634033
4216,2.0500000000000003,335.0217590332031,305.94256591796875,-0.003818454686552286,93.17413330078125,0.0009425660828128457,6.598787877010182e-05,1.1072286054135306e-05,0.0,1.0,-0.022280048578977585,1,-5.455143536892137e-07,1.3820517779095098e-05,1.2779232747561764e-05,0.002730969753975239,0.003000438773141723,2.7961816787719727,0.00016138830687850714,-1.1298579920548946e-05,9.81031322479248,7.417649612762034e-06,0.00011415094195399433,-3.01974729666199e-08,3.196991443634033
4217,2.1,335.0217590332031,305.94256591796875,-0.0038154791109263897,93.17413330078125,0.0006147170206531882,4.474901288631372e-05,1.0954416865949716e-05,0.0,1.0,-0.022280048578977585,1,6.113469908086699e-07,-3.868954081553966e-06,-4.005432856502011e-06,0.0027629415331833457,0.003002458285208632,2.7961843013763428,-0.00987941026687622,0.0005460456013679504,9.809844017028809,7.531925803050399e-06,0.00011213250400032848,-3.043754404075116e-08,3.196991443634033
4218,2.15,335.0217590332031,305.94256591796875,-0.00381265627220273,93.17413330078125,0.00031418868456967175,2.4346591089852154e-05,1.0136289963581584e-05,0.0,1.0,-0.022280048578977585,1,-1.1642669051070698e-08,-1.8238279153592885e-05,-1.9073513612966053e-06,0.002760514070492305,0.003003836035986097,2.796187400817871,5.379524009185843e-05,-4.168610757915303e-06,9.81015682220459,6.874128303024918e-06,0.00010231164924334735,-2.847326285859708e-08,3.196991443634033
4219,2.2,335.0217590332031,305.94256591796875,-0.0038100623060017824,93.17413330078125,4.0981132769957185e-05,6.1913387980894186e-06,8.810318049694364e-06,0.0,1.0,-0.022280048578977585,1,3.311055252197548e-07,-2.8063113859388977e-05,1.9073513612966053e-06,0.002746594263403991,0.003024288014329869,2.796189785003662,7.016435120021924e-06,-1.0600272162264446e-06,9.809687614440918,5.87619433645159e-06,8.711651753401384e-05,-2.484537553471e-08,3.196991443634033
